8.73105e-05	-6.14114e-05	-7.52948e-05	
0.000105118	-6.80396e-05	-8.2927e-05	
0.000126335	-7.38599e-05	-9.09253e-05	
0.000151076	-7.79398e-05	-9.91427e-05	
0.000179046	-7.90575e-05	-0.000107385	
0.000209309	-7.57898e-05	-0.000115413	
0.00024008	-6.67472e-05	-0.000122951	
0.000268654	-5.09785e-05	-0.000129692	
0.000291646	-2.84766e-05	-0.000135313	
0.000305633	-5.82921e-07	-0.000139487	
0.000308091	2.99947e-05	-0.000141919	
0.000298251	5.97177e-05	-0.000142387	
0.000277418	8.51592e-05	-0.000140791	
0.000248549	0.000103914	-0.000137196	
0.000215327	0.000115056	-0.000131819	
0.000181216	0.000119024	-0.000125001	
0.000148847	0.000117145	-0.000117146	
0.000119839	0.000111091	-0.000108662	
9.4918e-05	0.000102465	-9.99227e-05	
7.41666e-05	9.25831e-05	-9.12361e-05	
5.72817e-05	8.24033e-05	-8.28379e-05	
9.78601e-05	-7.88057e-05	-8.22958e-05	
0.000120132	-8.93693e-05	-9.11077e-05	
0.000147547	-9.95826e-05	-0.000100406	
0.00018069	-0.0001082	-0.000110025	
0.000219662	-0.000113397	-0.000119746	
0.000263643	-0.000112789	-0.000129301	
0.000310357	-0.000103716	-0.000138387	
0.000355682	-8.39057e-05	-0.000146667	
0.000393776	-5.25394e-05	-0.00015377	
0.000418151	-1.13189e-05	-0.000159282	
0.000423671	3.51726e-05	-0.000162763	
0.000408618	8.04533e-05	-0.000163817	
0.000375535	0.000118231	-0.000162213	
0.000330191	0.000144425	-0.00015798	
0.000279406	0.000157996	-0.00015141	
0.000229056	0.000160413	-0.000142992	
0.00018308	0.00015447	-0.000133298	
0.000143454	0.000143183	-0.000122892	
0.00011067	0.000129129	-0.000112266	
8.43237e-05	0.000114201	-0.00010181	
6.35793e-05	9.96307e-05	-9.18092e-05	
0.000108088	-0.000100099	-8.93686e-05	
0.000135475	-0.000116344	-9.93997e-05	
0.000170426	-0.000133334	-0.000110033	
0.000214457	-0.000149579	-0.000121077	
0.000268705	-0.000162549	-0.000132282	
0.000333172	-0.000168434	-0.000143362	
0.000405566	-0.00016228	-0.000154023	
0.000479965	-0.000138914	-0.000163978	
0.000546151	-9.50457e-05	-0.00017291	
0.000591067	-3.21411e-05	-0.000180366	
0.000603256	4.1807e-05	-0.000185664	
0.000578493	0.000113983	-0.000188	
0.000522323	0.000171911	-0.000186782	
0.000447149	0.000208473	-0.000181927	
0.000366424	0.00022329	-0.000173884	
0.00029027	0.000220639	-0.000163429	
0.000224206	0.000206407	-0.000151419	
0.000170007	0.000185961	-0.000138642	
0.00012717	0.000163279	-0.000125743	
9.41415e-05	0.000140897	-0.000113205	
6.90842e-05	0.000120217	-0.000101354	
0.000117017	-0.00012558	-9.62778e-05	
0.000149892	-0.000149781	-0.000107492	
0.000193536	-0.000176927	-0.000119383	
0.000251166	-0.000205646	-0.000131706	
0.000326225	-0.000232925	-0.000144145	
0.000421405	-0.000253247	-0.000156373	
0.000536496	-0.000257898	-0.000168154	
0.00066475	-0.000235474	-0.000179453	
0.000788752	-0.000175371	-0.000190421	
0.000880063	-7.53614e-05	-0.00020099	
0.000908991	5.05156e-05	-0.000210127	
0.00086303	0.000173692	-0.000215715	
